ID CONTRATO,RUC CONTRATISTA,TIPO PENALIDAD,OBJETO CONTRATO,ENTIDAD CONTRATANTE,FECHA PENALIDAD,DESCRIPCION/MOTIVO,MONTO
2095163,20602979882,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD,13/01/22,PENALIDAD POR INCUMPLIMIENTO EN PLAZO DE ENTREGA,303450
2039150,20600265173,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD,01/09/21,PENALIDAD POR RETRASO EN LA ENTREGA,765.59
2110472,20178285336,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD,29/01/22,INCUMPLIMIENTO PLAZO DE ENTREGA,2215.72
2004174,20542380021,Otra Penalidad,Consultoría de Obra,INSTITUTO NACIONAL DE SALUD,15/06/21,PENALIDAD 1 - OTRAS PENALIDADES,44000
2004174,20542380021,Por Mora,Consultoría de Obra,INSTITUTO NACIONAL DE SALUD,15/06/21,INCUMPLIMIENTO DE PLAZO DE ENTREGA,51177.78
2063670,20101128777,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,02/03/22,7.2 OTRAS PENALIDADES,264
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,25/03/22,7.1 BASES INTEGRADAS,9.33
2063241,17334420418,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,09/02/22,penalidad por mora,3881.37
2063670,20101128777,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,22/02/22,NUMERAL 7.2 OTRAS PENALIDADES N° 1,396
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,19/01/22,NUMERAL 7.1 DE BASES INTEGRADAS,4.89
2063225,20556789364,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,28/12/21,"la penalidad por mora a aplicar por cada día de atraso, cuyo monto de la penalidad total a asciende a S/ 5,133.33 sin embargo a manera de no infringir con lo establecido en el artículo 161.2 del Reglamento de la Ley de Contrataciones del Estado solo se le aplicara el equivalente al 10% del monto total del contrato esto es S/ 4,928.00",4928
2054346,20605599401,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,23/12/21,"Según numeral 17 Otras penalidades,  item 5 de los términos de referencia",880
2058741,20605599401,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,28/12/21,Retraso en la ejecucion de la prestacion,9445
2058740,20605599401,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,20/12/21,Retraso en la ejecución de la prestación,7880
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,24/11/21,DE ACUERDO AL NUMERAL 7.1 DE LAS BASES,1892.96
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,05/11/21,NUMERAL 7.1 DE LAS BASES INTEGRADAS,127.12
2054346,20605599401,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,23/12/21,Retraso en la ejecución de la prestación,4870
2058740,20605599401,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,20/12/21,Numeral 17 de los TDR item 5,880
2054353,20605599401,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,22/11/21,Item 5 del numeral 17 Otras Penalidades establecido en los TDR,880
2054353,20605599401,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,22/11/21,Retraso en la ejecucion de la prestacion,4489
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,12/10/21,NUMERAL 7.1 DE LAS BASES INTEGRADAS,5.54
2048649,20546904106,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,13/09/21,"LITERAL J OTRAS PENALIDADES, NUMERO 5 DE LOS TERMINOS DE REFERENCIA DE LAS BASES INTEGRADAS",2200
2033754,20516142163,Otra Penalidad,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,05/03/21,NUMERAL 27.3  OTRAS PENALIDADES,1408
2063670,20101128777,Por Mora,Servicio,OFICINA DE NORMALIZACION PREVISIONAL,24/09/21,Numeral 7.1 Bases Integradas,334.65
2054618,20604035768,Por Mora,Bien,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,27/05/21,Atraso en el entrega de los bienes,36400
2054618,20604035768,Por Mora,Bien,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,27/05/21,Atraso en el entrega de los bienes,36400
2054618,20604035768,Por Mora,Bien,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,27/05/21,Atraso en el entrega de los bienes,36400
2054618,20604035768,Por Mora,Bien,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,27/05/21,Atraso en al entrega de los bienes,36400
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,22/10/21,OTRAS PENALIDES MES DE JULIO,220.1
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,14/12/21,PENALIDAD POR MORA MES OCTUBRE 2021,157.19
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,17/03/22,OTRAS PENALIDADES NOVIEMBRE 2021,731.3
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,27/10/21,OTRAS PENALIDADES MES DE AGOSO 2021,156.2
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,10/12/21,PENALIDAD POR MORA  MES DE SETIEMBE 2021,1911.68
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,27/10/21,PENALIDAD POR MORA AGOSTO 2021,455.64
2087657,20100664179,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,03/02/22,PENALIDAD POR MORA,10655.59
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,17/03/22,OTRAS PENALIDADES DICIEMBRE 2021,205.9
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,17/03/22,PENALIDAD POR MORA DICIEMBRE 2021,260.71
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,14/12/21,OTRAS PENALIDADES MES OCTUBRE 2021,120.7
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,22/10/21,PENALIDAD POR MORA MES DE JULIO,1407.71
2060950,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,17/04/22,PENALIDAD POR MORA NOVIEMBRE 2019,2750.01
2060950,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,10/12/21,OTRAS PENALIDADES MES DE SETIEMBRE 2021,326.6
2051515,20554107479,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,31/08/21,SERVICIO DE IMPRESION EN GENERAL,3629.97
2051515,20554107479,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,23/12/21,SERVICIO DE IMPRESION EN GENERAL,2511.93
2051515,20554107479,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,23/12/21,SERVICIO DE IMPRESION EN GENERAL,217.8
2026334,20100117526,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,18/03/21,SERVICIO DE IMPRESION DE CUADERNILLOS TRIBUTARIOS 2020,20474.5
2030511,20524480850,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,13/04/21,OTRAS PENALIDADES,4173.15
2050223,20256136865,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,04/08/21,OTRAS PENALIDADES,16146.45
2030511,20524480850,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,13/04/21,PENALIDAD POR MORA,27562.2
2045489,20553892253,Otra Penalidad,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,17/05/21,OTRAS PENALIDADES,42.3
2050223,20256136865,Por Mora,Servicio,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,04/08/21,PENALIDAD POR MORA,43262.61
2053616,20494363942,Por Mora,Bien,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,09/08/21,"SE RESUELVE PARCIALMENTE EL CONTRATO DIRECTORAL REGIONAL N° 033-2021-GR.APURIMAC/DRA, E IMPONER PENALIDAD DEL 10% DEL MONTO CONTRACTUAL POR MORA",7600
2094748,20602181104,Otra Penalidad,Servicio,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,29/03/22,"APLICACION DE OTRAS PENALIDADES POR LA CAUSAL DE SU NUMERAL 6,  DE ACUERDO AL INFORME Nº 06-22-VI-MACREPOL/REGPOJUN/DIVPOL-CHA/COM.SAT-ADM",50
2036501,20541544373,Otra Penalidad,Servicio,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,20/12/21,OTRAS PENALIDADES APLICADAS AL CONTRATISTA POR  EL NUMERAL 1,20
2094748,20602181104,Otra Penalidad,Servicio,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,05/04/22,"APLICACION DE OTRAS PENALIDADES POR LA CAUSAL DE SU NUMERAL 7,  DE ACUERDO AL INFORME Nº 013-2022-GRJ-DRSJ-RSS-DSP/UAI/CANS",50
2065863,10454769959,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,16/04/22,"PENALIDAD POR MORA APLICADA POR RETRASO DE TRECE DIAS EN EL INTERNAMIENTO DEL SUMINISTRO DE ALIMENTO PARA GANADO EQUINO PARA EL ESCUADRON DE LA POLICIA MONTADA, CORRESPONDIENTE AL MES DE ABRIL",554.4
2065863,10454769959,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,03/03/22,"PENALIDAD POR MORA APLICADA POR RETRASO DE DOS DIAS EN EL INTERNAMIENTO DEL SUMINISTRO DE ALIMENTO PARA GANADO EQUINO PARA EL ESCUADRON DE LA POLICIA MONTADA, CORRESPONDIENTE AL MES DE MARZO",572.88
2065863,10454769959,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,31/01/22,Penalidad aplicado por retraso en el internamiento del suministro de alimento para ganado equino para el escuadrón de la policía montada - REGPOL JUNÍN,431.2
2057529,20487019811,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,15/07/21,PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162,12946.5
2057530,20510471173,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,11/08/21,PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162,72759.7
2057533,20510471173,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,05/08/21,PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162,13741.99
2057529,20487019811,Otra Penalidad,Bien,POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO,15/07/21,OTRAS PENALIDADES DISTINTIA AL RETRASO O MORA EN LA EJECUCION DE LAS PRESTACIONES DEL OBJETO EN CONFORMIDAD AL ARTICULO 163 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO,440
2025393,20504310613,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO,31/12/20,INFORME LEGAL DE APLICACIÓN DE PENALIDAD POR MORA,27000
2023628,20523233981,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO,28/12/20,Se aplica penalidad por 5 días de retraso en la entrega del bien materia de adquisición,7483.33
2025999,20523233981,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO,28/12/20,Se aplica penalidad por 03 días de mora en la entrega del bien,1807.5
2021860,20461054511,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO,31/12/20,"El contratista incurrió en 20 días de retraso, se le aplicó el monto máximo de la penalidad por mora correspondiente al 10% del monto contractual",13790
2051795,20563186152,Por Mora,Bien,POLICÍA NACIONAL DEL PERÚ - XI DIRECCIÓN TERRITORIAL AREQUIPA,07/07/21,Resolución,6116.95
2008180,20100466709,Otra Penalidad,Servicio,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA,09/08/21,Motivo de la penalidad: Por realizar cambio de operador sin la coordinación y autorización de la UGEL 07,88
2008180,20100466709,Otra Penalidad,Servicio,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA,09/08/21,Motivo de la penalidad: Por personal Operador que no cuente con uniforme distintivo.,792
2008180,20100466709,Otra Penalidad,Servicio,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA,09/08/21,Motivo de la penalidad: Por tardanzas en el horario de ingreso del personal Operador.,960
2051792,20503850517,Por Mora,Bien,GOBIERNO REGIONAL DE LIMA - UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 08 - CAÑETE,02/09/21,R.D. N° 002727-2021-UGEL 08 CAÑETE,655716
2064534,20513397209,Por Mora,Servicio,EJERCITO PERUANO,11/08/21,Aplicación de penalidad por mora en la ejecución de la prestación del Servicio de modernización y mantenimiento del Polígono electrónico de Tiro de la Escuela de Francotiradores del Ejército (1ER ENTREGABLE ¿ O/S N° 004409 Y O/S N°  004407),3321
2067514,20513397209,Por Mora,Bien,EJERCITO PERUANO,24/08/21,Aplicación de penalidad por mora en la ejecución de la prestación de la Adquisición de equipos electrónicos para la modernización y mantenimiento del Polígono electrónico de Tiro de la Escuela de Francotiradores del Ejército (O/S N° 8115 y 8104),2348.74
2012624,10214642374,Otra Penalidad,Servicio,EJERCITO PERUANO,22/12/20,"MALA ATENCIÓN, PRODUCTOS ALIMENTICIOS CON FECHA DE VENCIMIENTO EXPIRADO Y ADULTERADO, NO CUMPLIR CON LAS NORMAS DE MEDIDAS DE SOLUBRIDAD Y BIOSEGURIDAD DURANTE LA CONFECCIÓN DE LOS ALIMENTOS",1000
2017279,20563370166,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,14/10/21,"Incumplimiento de subsanación de observaciones de la dosificación del menú, incumplimiento de la cantidad de productos alimenticios, incumplimiento por no contar con carnet sanitario.",3129.97
2044095,20600662253,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,11/11/21,Inasistencia de personal de cocina,1179.1
2044095,20600662253,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,13/12/21,inasistencia de personal  que labora en la cocina,1825.4
2070921,20600228502,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,11/11/21,Incumplimiento de horario e inasistencia de personal,2520.7
2017279,20563370166,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,06/09/21,Por no contar con carnet sanitario y el incorrecto almacenamiento de los viveres,1702.37
2044095,20600662253,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,16/08/21,Por la falta de personal clave  a laborar,3265.5
2044095,20600662253,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,14/07/21,Por la falta de personal clave  a laborar,1732.5
2044095,20600662253,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,10/05/21,Por la falta de personal clave  a laborar,1250.4
2017279,20563370166,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL CENTRO - HUANCAYO,06/09/21,Por incumplimiento en las cantidades  de raciones y por no contar con carnet sanitario,3937.72
2000144,20450372669,Otra Penalidad,Servicio,INPE-DIRECCION REGIONAL SUR ORIENTE CUSCO,28/07/21,Otras penalidades al Servicio de Alimentacion del EP  Pto. Maldonado,4162.4
2083904,20601099153,Otra Penalidad,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,31/12/21,POR OTRAS PENALIDADES,4280
2081902,20542543346,Otra Penalidad,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,26/01/22,APLICACIÓN DE OTRAS PENALIDADES,13500
2081902,20542543346,Otra Penalidad,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,26/01/22,APLICACION DE PENALIDAD POR MORA,3000
2083904,20601099153,Por Mora,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,31/12/21,POR MORA 4 DIAS DE ATRASO,880
2084454,20604385874,Otra Penalidad,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,31/01/22,otras penalidades de acuerdo al TDR,25590
2080134,20492510760,Otra Penalidad,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,31/12/21,APLICACIION DE OTRAS PENALIDADES (CONTRATO NUMERAL GB),660
2079717,20409261605,Por Mora,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,31/12/21,informe de pago con aplicacion de penalidad por retraso injustificado,2440
2084471,20264941840,Por Mora,Servicio,INPE-OFICINA GENERAL DE INFRAESTRUCTURA,28/12/21,penalidad de 01 dia por mora,733.33
2058574,20452440912,Por Mora,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,28/12/21,ATRASO DE LA EJECUCION DE LA OBRA,54604.76
2023998,10099903886,Por Mora,Servicio,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,25/02/21,"presenta un (1) día de atraso, en la presentación del Segundo Informe.",1760
2027917,20523386469,Otra Penalidad,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,16/03/21,incumplimiento con las Medidas de Mitigación Ambiental indicada en el estudio de Impacto Ambiental y/o Expediente Técnico.,4350
2027917,20523386469,Otra Penalidad,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,16/04/21,Por la no presentación de la valorización de avance físico ejecutado del periodo que corresponde.,1760
2058574,20452440912,Otra Penalidad,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,14/10/21,APLICACION DE PENALIDAD POR AUSENCIA DE PERSONAL CLAVE,4400
2023998,10099903886,Por Mora,Servicio,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,07/01/21,"presenta un (5) días de retraso, en la presentación del Primer Informe.",4400
2024810,10181415105,Por Mora,Servicio,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,03/06/21,"Presentación de 23 días de retraso la presentación del Informe Final, el que contiene el levantamiento de las observaciones.",25000
2028805,10085038406,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,11/02/21,PENALIDAD POR REEMPLAZO DE JEFE DE SUPERVISION,8800
2035795,20601612268,Por Mora,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,02/09/21,"Retraso en presentación, correspondiéndole aplicar una penalidad de S/. 70,506.63 soles de la presente Valorización de Obra N° 05.",70506.63
2028878,20601612268,Por Mora,Obra,GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES,17/08/21,MONTO POR ATRASO INJUSTIFICADO-61 DIAS DE ATRASO,72435.06
2058592,20604749779,Por Mora,Bien,MINAG - PROYECTO ESPECIAL ALTO HUALLAGA,29/09/21,PENALIDAD POR MORA POR RETRASO INJUSTIFICADO RESPECTO A LA CUARTA ENTREGA DEL CEMENTO,3004.64
2022135,20603160119,Por Mora,Servicio,GOBIERNO REGIONAL DE MADRE DE DIOS - PROYECTO ESPECIAL MADRE DE DIOS,17/08/21,NINGUNA,165.33
2013442,20557796607,Por Mora,Bien,GOBIERNO REGIONAL DE MADRE DE DIOS - PROYECTO ESPECIAL MADRE DE DIOS,25/11/20,PENALIDAD POR 07 DIAS DE RETRASO,12994.8
2032123,20450440681,Por Mora,Obra,GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,15/06/21,MULTA POR DEMORA EN TERMINO DE OBRA (MORA),100.35
2016294,10282707069,Por Mora,Obra,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,06/08/21,PENALIDAD POR ATRASO,53125.02
2015932,10282707069,Por Mora,Obra,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,23/12/20,PENAL POR ATRASO,13281.25
2016294,10282707069,Por Mora,Obra,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,23/12/20,PENALIDAD POR ATRASO INJUSTIFICADO No 01,13281.25
2015932,10282707069,Por Mora,Obra,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,06/08/21,PENALIDAD POR MULTA,53125.02
2041039,20100083362,Otra Penalidad,Servicio,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,18/06/21,PENALIDAD A LA ARMADA 1-SOPORTE TECNICO,14080
2068366,20506248036,Por Mora,Bien,INSTITUTO NACIONAL DE REHABILITACION,20/01/22,APLICACION DE PENALIDAD,4378.33
2072963,20392532243,Por Mora,Bien,INSTITUTO NACIONAL DE REHABILITACION,28/10/21,aplicacion de penalidad,1197.07
2027319,20525177964,Por Mora,Bien,INSTITUTO NACIONAL DE REHABILITACION,29/01/21,PENALIDAD,11155.72
2071325,20538597121,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,16/11/21,PENALIDAD POR MORA POR 45 DIAS DE RETRASO DEL ÍTEM 1,26978
2056322,20544807251,Por Mora,Servicio,INSTITUTO NACIONAL DE SALUD DEL NIÑO,08/11/21,PENALIDAD POR MORA POR 10 DIAS DE RETRASO,124.4
2079031,20606088630,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,16/12/21,PENALIDAD POR MORA POR 4 DIAS DE RETRASO,3945.45
2025878,20381450377,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,24/12/21,PENALIDAD POR MORA POR 8 DIAS DE RETRASO,825
2075341,20538597121,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,16/11/21,PENALIDAD POR MORA POR 8 DIAS DE RETRASO,7911.11
2084015,20601146925,Por Mora,Servicio,INSTITUTO NACIONAL DE SALUD DEL NIÑO,23/12/21,PENALIDAD POR MORA,200
2082270,20501887286,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,29/12/21,PENALIDAD POR MORA POR 12 DIAS DE RETRASO,4499
2075768,20464408623,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,23/11/21,PENALIDAD POR MORA POR 39 DIAS DE RETRASO,16450
2077743,20538597121,Por Mora,Servicio,INSTITUTO NACIONAL DE SALUD DEL NIÑO,15/12/21,PENALIDAD POR MORA POR 1 DIA DE RETRASO,1377.32
2051309,20255162579,Otra Penalidad,Servicio,INSTITUTO NACIONAL DE SALUD DEL NIÑO,22/12/21,OTRAS PENALIDADES,150
2071325,20538597121,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,16/11/21,PENALIDAD POR MORA POR 45 DIAS DE RETRASO ÍTEM 02,60912
2081924,20538597121,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,15/12/21,PENALIDAD POR MORA POR 7 DIAS DE RETRASO,3937.5
2077076,20108237148,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,27/12/21,PENALIDAD POR MORA POR RETRASO 44 DIAS ITEM PAQUETE N.°02,76749.9
2077076,20108237148,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,27/12/21,PENALIDAD POR MORA POR 44 DIAS DE RETRASO ÍTEM PAQUETE 1,74600.2
2081115,20501887286,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,29/12/21,PENALIDAD POR MORA 32 DIAS DE RETRASO,9405
2062141,20605695265,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,13/12/21,PENALIDAD POR MORA POR 17 DIAS DE RETRASO,8100
2086882,20100220700,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,13/12/21,PENALIDAD POR MORA POR 4 DIAS DE RETRASO,1336.14
2056901,20100177341,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,27/08/21,APLICACIÓN DE PENALIDAD (MEMO N° 1642-OL-N° 327--UACBS-OL-INSN),500
2069517,20100129028,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,13/09/21,Por 2 dias de retraso en la ejecucion del contrato Memo 1750-OL-350-2021-UACBS-OL-INSN,1378.72
2062250,20566081921,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,19/08/21,POR 1 DIA DE ATRASO MEMO1562-OL-309-2021-UACBS-OL-INSN,225
2025878,20381450377,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,19/08/21,"POR 1 DIA DE ATRASO, MEMO 1558-OL-307-2021-UACBS-OL-INSN",1187.5
2069000,20260344341,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,30/09/21,Por 2 dias de retraso Memo 1917-OL-377-2021-UACBS-OL-INSN,1068.96
2051309,20255162579,Otra Penalidad,Servicio,INSTITUTO NACIONAL DE SALUD DEL NIÑO,13/09/21,Incumplimiento de terminos contractuales correspondiente al periodo del 12 al 31 de julio del 2021. Memo 1782-OL-353-2021-UACBS-OL-INSN,100
2055998,20604773327,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,19/08/21,POR 16 DIAS DE RETRASO MEMO 1559-OL-306-2021-UACBS-OL-INSN,888
2057937,20423044765,Por Mora,Bien,INSTITUTO NACIONAL DE SALUD DEL NIÑO,19/08/21,POR 1 DIA DE ATRASO MEMO-1560-OL-308-2021-UACBS-OL-INSN,14.23
2089663,20373606431,Otra Penalidad,Bien,HOSPITAL NACIONAL VICTOR LARCO HERRERA,18/04/22,POR INCUMPLIMIENTO OC N° 122 -ENTREGAS MARZO,357.17
