ID CONTRATO,RUC CONTRATISTA,TIPO PENALIDAD,OBJETO CONTRATO,ENTIDAD CONTRATANTE,FECHA PENALIDAD,DESCRIPCION/MOTIVO,MONTO
1196299,C0003142610,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,19/6/2019,otras penalidades,1260.00
1196299,C0003142610,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,12/9/2019,otras penalidades,840.00
1228130,20477560068,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,2/9/2019,otras penalidades,2750.00
1056955,20100466709,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,14/3/2018,otras penalidades,"9,68"
1124073,20513158808,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,19/2/2019,otras penalidades,"778,15"
1183965,20100017491,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,26/4/2019,otras penalidades,2100.00
1237030,C0003178313,POR MORA,BIENES,PODER JUDICIAL,18/11/2019,"Penalidad por mora, inclumplimiento del plazo de entrega.","1691,9"
1111084,20401992333,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,27/11/2019,OTRAS PENALIDADES,3000.00
1208654,20524480850,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,11/12/2019,POR PERDIDA O ROBO DE DOCUMENTO,854.00
1208654,20524480850,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,17/6/2019,OTRAS PENALIDADES,210.00
1208654,20524480850,POR MORA,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,16/10/2019,DEMORA EN LA EJECUCION DE LA PRESTACION,"555,95"
1196299,C0003142610,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,19/6/2019,otras penalidades,1680.00
1167415,20503722519,POR MORA,SERVICIOS,MINISTERIO DE RELACIONES EXTERIORES,10/9/2019,Art. 133.- En caso de retraso injustificado del contratista en la ejecucion de las pretaci,"283,67"
1056955,20100466709,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,2/11/2017,otras penalidades,"74,93"
1094493,20513112727,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,20/8/2018,otras penalidades,"4386,97"
1056955,20100466709,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,2/11/2016,otras penalidades,790.00
1092516,20552504641,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,18/7/2017,otras penalidades,"3057,53"
1124073,20513158808,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,21/11/2018,otras penalidades,"876,78"
1206416,20171586608,POR MORA,BIENES,HOSPITAL DE VITARTE,16/9/2019,POR MORA,"123,35"
1235632,20300795821,POR MORA,BIENES,HOSPITAL DE VITARTE,25/11/2019,POR MORA,"306,67"
1236374,20545527180,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,29/11/2019,TIEMPO DE ENTREGA,"50642,66"
1223833,20370508659,POR MORA,BIENES,MUNICIPALIDAD DISTRITAL DE PICHIGUA,21/8/2019,PENALIDAD POR RETRASO INJUSTIFICADO EN LA ENTREGA,"9787,5"
1112076,20370715107,POR MORA,BIENES,HOSPITAL DE VITARTE,27/6/2019,POR MORA,"35,09"
1236456,20440180044,POR MORA,BIENES,HOSPITAL DE VITARTE,9/12/2019,POR MORA,"43,82"
1235477,20566294240,POR MORA,BIENES,HOSPITAL DE VITARTE,25/11/2019,POR MORA,"9,99"
1235436,20536390201,POR MORA,BIENES,HOSPITAL DE VITARTE,23/10/2019,POR MORA,"6,57"
1235477,20566294240,POR MORA,BIENES,HOSPITAL DE VITARTE,20/12/2019,POR MORA,"245,09"
1112262,20517103986,POR MORA,BIENES,HOSPITAL DE VITARTE,11/12/2019,POR MORA,"136,18"
1083855,20513004592,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,12/9/2018,OTRAS PENALIDADES,"5187,5"
1157400,20514020907,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,16/8/2019,OTRAS PENALIDADES,319950.00
1174930,20513553693,POR MORA,BIENES,HOSPITAL DE VITARTE,25/9/2019,POR MORA,48.00
1235429,20262996329,POR MORA,BIENES,HOSPITAL DE VITARTE,25/11/2019,POR MORA,"24,5"
1251587,C0003192386,OTRA PENALIDAD,OBRAS,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA LIBERTAD,17/1/2020,Por ejecutar partidas que incumplen con las especificaciones técnicas del Expediente Técni,840.00
1229554,20100018625,POR MORA,BIENES,HOSPITAL DE VITARTE,10/1/2020,POR MORA,"194,76"
1149214,20558053691,POR MORA,SERVICIOS,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AREQUIPA,24/6/2019,RETRASO INJUSTIFICADO ITEM I,"2426,76"
1149214,20558053691,POR MORA,SERVICIOS,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AREQUIPA,4/7/2019,RETRASO INJUSTIFICADO ITEM I,"1114,4"
1235504,20100099447,POR MORA,BIENES,HOSPITAL DE VITARTE,19/12/2019,POR MORA,"210,04"
1236475,20100287791,POR MORA,BIENES,HOSPITAL DE VITARTE,19/12/2019,POR MORA,"39,65"
1146847,20359742615,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,12/3/2019,NO CONTAR CON EL PERSONAL DESTACADO EN LOS PUESTOS DE VIGILANCIA SEÑALADOS,840.00
1183776,20602786120,POR MORA,SERVICIOS,GOBIERNO REGIONAL DE LORETO UNIDAD EJECUTORA SALUD UCAYALI - CONTAMANA,10/12/2018,RETRASO INJUSTIFICADO DE 8 DIAS,"9780,22"
1235660,20522761525,POR MORA,BIENES,HOSPITAL DE VITARTE,10/1/2020,POR MORA,"105,24"
1186950,20100686814,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE SALUD,1/10/2019,"POR RETRASO EN NOTIFICAR, POR DEVOLUCION DE CARGOS",5019.00
1143423,20387377167,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,28/1/2020,OTRAS PENALIDADES,"19388,15"
1186950,20100686814,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE SALUD,12/4/2019,"POR RETRASO EN NOTIFICAR DOCUMENTOS,POR DEVOLUCION DE CARGOS DE DOCUMENTOS",4347.00
1089708,20100038146,OTRA PENALIDAD,BIENES,PETROLEOS DEL PERU S.A.,20/3/2018,Retraso injustificado en la ejecución del servicio,"358,9"
1206915,20359742615,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE RELACIONES EXTERIORES,15/1/2020,PENALIDAD POR NO CUBRIR UN (1) PUESTO DE VIGILANCIA (18 dias),3810.00
1127501,20501827623,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,24/8/2018,Incumplimiento por asignacion de % de trabajo,29050.00
1204755,20100686814,POR MORA,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,12/4/2019,Retraso en entrega,"1041,22"
1155384,20262727859,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,28/5/2020,No cubrir puestos dentro de la tolerancia,2520.00
1155384,20262727859,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,31/12/2019,No cubrir puestos dentro de la tolerancia,1680.00
1130808,20401992333,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,7/6/2018,"Por tardanzas, pagos fuera de plazo",620.00
1130808,20401992333,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,21/6/2018,"Por tardanzas, incumplimiento de tareas, cubrir dos turnos consecutivos",740.00
1155384,20262727859,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,4/4/2019,"No cubrir puestos dentro de la tolerancia, no portar carné",5040.00
1243129,20602336264,POR MORA,BIENES,MINISTERIO DE EDUCACION,13/11/2019,PENALIDAD POR MORA,"3062,5"
1131224,20493433025,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,15/3/2018,"No brindar descanso, agente cubre 02 turnos, puests de vigilancia no cubiertos",9860.00
1159733,20100686814,POR MORA,SERVICIOS,FONDO MIVIVIENDA S.A.,5/6/2019,DOCUMENTOS - MARZO 19,"188,05"
1159733,20100686814,OTRA PENALIDAD,SERVICIOS,FONDO MIVIVIENDA S.A.,14/2/2020,DOCUMENTOS - DICIEMBRE 19,"297,06"
1111717,20568826931,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,22/3/2019,"Cambio de personal sin autorización, puesto de vigilancia no cubierto","1152,57"
1235234,20529113898,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,20/12/2019,Por no brindar descanso al personal,400.00
1222349,20550534135,POR MORA,BIENES,FONDO MIVIVIENDA S.A.,16/1/2020,PENALIDAD POR MORA ,"777,6"
1237708,20540085383,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,7/11/2019,Por no brindar descanso al personal,600.00
1254618,20603952074,OTRA PENALIDAD,SERVICIOS,FONDO MIVIVIENDA S.A.,14/2/2020,Asignacion de codigo mal generado,500.00
1155384,20262727859,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,26/11/2019,"No cubrir puestos dentro de la tolerancia, no portar carné",4200.00
1130808,20401992333,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,19/9/2018,"Por tardanzas del personal de limpieza, y visitas no efectuadas por el Supervisor",940.00
1204755,20100686814,POR MORA,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,13/5/2019,Retraso en entrega,"11640,93"
1204755,20100686814,POR MORA,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,7/11/2019,Retraso en entrega,"2873,48"
1127500,20529503688,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,29/11/2019,POR NO BRINDAR DESCANSO,600.00
1231499,20160479290,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,7/2/2020,TIEMPO DE ENTREGA,"2724,12"
1078029,20100686814,POR MORA,SERVICIOS,FONDO MIVIVIENDA S.A.,6/6/2017,MORA,"636,61"
1078029,20100686814,POR MORA,SERVICIOS,FONDO MIVIVIENDA S.A.,11/4/2018,MORA,"393,12"
1078029,20100686814,OTRA PENALIDAD,SERVICIOS,FONDO MIVIVIENDA S.A.,20/3/2017,PERDIDA DE DOCUMENTO,100.00
1143423,20387377167,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,27/4/2018,OTRAS PENALIDADES,60.00
1121245,20304411687,POR MORA,BIENES,FONDO MIVIVIENDA S.A.,23/10/2019,Por mora,"878,47"
1222923,20481249172,POR MORA,OBRAS,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,30/10/2019,PRESENTACIÓN DEL SEGUNDO ENTREGABLE FUERA DE FECHA,"15453,9"
1192319,20600930860,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,6/12/2019,Por no portar carné de identificación,"3576,8"
1206650,20511317038,POR MORA,OBRAS,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,12/4/2019,PRESENTACIÓN DEL PLAN DE TRABAJO FUERA DE FECHA,"6,3"
1175552,20553892253,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,5/3/2020,por notificacion defectuosa,"31,75"
1217022,20604627509,OTRA PENALIDAD,CONSULTORIAS OBRAS,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,23/10/2019,RETRASO DE ENTREGA DEL PLAN DE TRABAJO E INFORMACIÓN ERRÓNEA ,32760.00
1228667,20601964474,OTRA PENALIDAD,OBRAS,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,27/12/2019,PRESENTACIÓN DEL SEGUNDO ENTREGABLE FUERA DE FECHA,"643,26"
1260440,20556043630,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,3/4/2020,NO ENTREGAR EN EL TIEMPO CONTRACTUAL,"8530,95"
1127501,20501827623,OTRA PENALIDAD,SERVICIOS,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,27/2/2020,"Por el no cumplimiento de los planes, programas y/o procedimientos establecidos en las bas",14800.00
1084841,20601062322,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,7/4/2017,MORA EN LA PRESENTACION FINAL DE DOCUMENTACION,2835.00
1139554,20602719139,POR MORA,OBRAS,MUNICIPALIDAD DISTRITAL DE HAQUIRA,12/4/2019,IMPOSICION DE PENALIDAD POR MORA EN LA EJECUCION DE LA PRESTACION,"755855,3"
1196372,20422293699,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,25/5/2020,OTRA PENALIDAD,300.00
1158834,10079718748,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,19/7/2019,Por Incumplimento de la OTT,840.00
1243373,20220420095,POR MORA,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,28/2/2020,Incumplimiento de plazos.,3570.00
1175552,20553892253,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,15/6/2020,retraso entrega cargos,"266,48"
1128026,20600430476,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,30/1/2019,Otras penalidades,840.00
1266863,20602131549,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,15/6/2020,Otras penalidades,"13193,22"
1206915,20359742615,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE RELACIONES EXTERIORES,31/3/2020,PUESTO SIN CUBRIR,1935.00
1171039,20514184331,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,6/11/2018,DEMORA EN LA  ENTREGA DEL MATERIAL,766.00
1083521,20514557111,POR MORA,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,31/7/2017,SERVICIO DE MONITOREO DE MEDIOS DE COMUNICACIàN Y SEGUIMIENTO PERIODISTICO,"1249,45"
1083708,20378726876,POR MORA,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,31/8/2017,SERVICIO DE MONITOREO DE MEDIOS DE COMUNICACIàN Y SEGUIMIENTO PERIODISTICO,"780,75"
1151597,20511424896,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,28/6/2018,No destacar al vigilante en calidad de reten a la hora de almuerzo y otros,2250.00
1151597,20511424896,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,19/11/2019,Cubrir a un agente o supervisor con personal que no cuente con el mismo perfil del agente,450.00
1151597,20511424896,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,12/2/2020,Cubrir a un agente o supervisor con personal que no cuente con el mismo perfil del agente,2700.00
1234060,C0003177400,OTRA PENALIDAD,SERVICIOS,EMPRESA MUNICIPAL DE SERVICIO ELECTRICO DE TOCACHE S.A.,23/7/2020,Multa por OSINERGMIN en cualquiera de las actividades comeciales del presente contrato.,4300.00
1063356,20537568756,OTRA PENALIDAD,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,30/11/2017,Servicio de limpieza integral de las oficinas de la PCM,2835.00
1163359,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,22/7/2020,POR MORA,"865,23"
1141557,20574616086,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,8/4/2020,PENALIDAD OTRAS 015-2018,387.00
917344,20508705612,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,20/12/2016,OTRA PENALIDAD ENTREGABLE 12,1185.00
1244411,20601914655,POR MORA,SERVICIOS,POLICIA NACIONAL DEL PERÚ - DIRECCIÓN DE ECONOMÍA Y FINANZAS,5/12/2019,por retraso de 11 dc ,"8243,89"
1240274,20447392837,POR MORA,BIENES,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO,15/11/2019,INCUMPLIMIENTO DE PLAZO DE EJECUCION CONTRACTUAL,"2277,78"
1135243,20399954682,POR MORA,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,18/11/2019,Incumplimiento de plazos.,103670.00
1277803,20514713694,POR MORA,BIENES,MARINA DE GUERRA DEL PERU,29/9/2020,PENALIDAD POR MORA ,2050.00
1229690,20604801959,OTRA PENALIDAD,SERVICIOS,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO,19/9/2019,INCUMPLIMIENTO DE CONDICIONES CONTRACTUALES: c) de la Clausula Decima Tercera del Contrato,"626,82"
1281619,20501262260,POR MORA,BIENES,CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS,17/7/2020,mora,"1195,5"
1291388,10409017733,POR MORA,BIENES,MARINA DE GUERRA DEL PERU,18/8/2020,PENALIDAD POR MORA ,"3027,75"
1224518,20100686814,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,12/10/2020,OTRA PENALIDAD,"881,91"
1149080,20100017491,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,29/10/2020,OTRAS PENALIDADES - CONTRATO N° 028-2018,"2067,83"
1270617,20603019289,OTRA PENALIDAD,SERVICIOS,MUNICIPALIDAD METROPOLITANA DE LIMA,26/6/2020,OTRAS PENALIDADES,"675230,09"
1254291,20319363221,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,26/11/2020,Retraso injustificdo en las subsanaciones,12700.00
1273524,20479929077,OTRA PENALIDAD,SERVICIOS,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AMAZONAS,16/10/2020,"Penalidad por atraso injustificado, segun INFORME 183-2020-CNMV",9150.00
1254123,20340549750,OTRA PENALIDAD,BIENES,PRESIDENCIA DEL CONSEJO DE MINISTROS,30/10/2020,No cumplir con el servicio de mantenimiento mensual de los dispensadores de agua ,3010.00
1241531,C0003178705,OTRA PENALIDAD,OBRAS,MUNICIPALIDAD DISTRITAL DE HUARICOLCA,7/10/2020,POR INCUMPLIMIENTO DE SEÑALES DE SEGURIDAD,"107,97"
1221633,20471742792,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,12/8/2019,Carta IPE-SRCO-0218-2019 incumplimiento del numeral 11 y numeral 15 de la condiciones tecn,10500.00
1094493,20513112727,POR MORA,SERVICIOS,PRESIDENCIA DEL CONSEJO DE MINISTROS,21/5/2020,POR NO PRESENTAR EL ENTREGABLE DENTRO DEL PLAZO CONTRACTUAL ,"4187,56"
1231863,C0003175547,OTRA PENALIDAD,SERVICIOS,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,29/5/2020,incumplimiento de contrato,"402,8"
1143423,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,6/11/2020,POR MORA,"6612,88"
1217260,20518257723,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,25/11/2020,OTRA PENALIDAD,45750.00
1231863,C0003175547,POR MORA,SERVICIOS,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,30/9/2020,incumplimiento de contrato,"67134,04"
1259228,C0003204558,OTRA PENALIDAD,OBRAS,MUNICIPALIDAD DISTRITAL DE BOLIVAR,16/11/2020,Demora en la presentación de calendario valorizado actualizado,"3348,41"
1185861,20528026100,OTRA PENALIDAD,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,23/10/2020,Incumplimiento de Contrato,7350.00
1270369,20604328706,OTRA PENALIDAD,SERVICIOS,DEFENSORIA DEL PUEBLO,10/9/2020,Por no tener los puestos cubiertos de 07 operarias de limpieza - positivas al COVID-19,7020.00
1263495,20482115005,POR MORA,OBRAS,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,27/11/2020,POR MORA SEGUN OFICIO 3526-2020-MPSC-GEIDUR-JAFL ,"23147,18"
1235146,20296114597,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,19/11/2020,OTRA PENALIDAD,1075.00
1279732,20600565461,OTRA PENALIDAD,SERVICIOS,DEFENSORIA DEL PUEBLO,7/10/2020,Por no tener el puesto cubierto del supervisor(10 días de Julio 2020)-positivo al COVID-19,677.00
1149605,20100017491,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL N° X SEDE CUSCO,27/7/2020,OTRAS PENALIDADES ,"548,87"
1270369,20604328706,OTRA PENALIDAD,SERVICIOS,DEFENSORIA DEL PUEBLO,8/7/2020,Por no tener el puesto cubierto,300.00
1167974,20100686814,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE RELACIONES EXTERIORES,14/9/2020,Pérdida de documento judicial,4300.00
1267130,20601590906,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,19/6/2020,No ingresar la totalidad de los materiales de limpieza en la fecha programada,882.00
1143423,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,22/12/2020,POR MORA,"428,59"
1148200,20502029178,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,11/1/2019,OTRAS PENALIDADES,"11016,69"
1148200,20502029178,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,11/2/2020,OTRAS PENALIDADES,1570.00
1221364,20553529337,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,31/12/2019,OTRAS PENALIDADES,2150.00
1214408,20524480850,POR MORA,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,1/10/2019,"Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.","669,57"
1214408,20524480850,POR MORA,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,18/11/2019,"Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.","489,9"
1214408,20524480850,POR MORA,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,12/12/2019,"Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.","697,8"
1214408,20524480850,POR MORA,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,28/4/2020,"Retraso injustificado en la ejecución de las prestaciones, objeto de contrato.",561.00
1293159,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,21/12/2020,POR MORA,"875,17"
1216034,20516924625,OTRA PENALIDAD,CONSULTORIAS OBRAS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,12/12/2019,Por no asentar registros en Cuaderno de Obra (Infraccion 2),"17885,16"
1214408,20524480850,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL NRO XIV SEDE AYACUCHO,26/7/2019,Según la cláusula décima tercera del contrato de la referencia.,360.00
1151373,20602384625,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,2/7/2018,OTRAS PENALIDADES,800.00
1148889,20100017491,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL N° V SEDE TRUJILLO,2/12/2020,Aplicación por otras penalidades,"1453,37"
1297311,20601369169,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL N° V SEDE TRUJILLO,2/12/2020,Aplicación por otras penalidades,"6509,45"
1144484,20101155588,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,28/12/2018,OTRAS PENALIDADES,300.00
1144484,20101155588,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,15/4/2019,OTRAS PENALIDADES,600.00
1225677,20471742792,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,17/7/2019,No se cuentas con medio de comunicación intrínseco,2100.00
1239916,20521401703,OTRA PENALIDAD,OBRAS,MUNICIPALIDAD DISTRITAL DE CIENEGUILLA,4/1/2020,INASISTENCIA DE RESIDENTE DE OBRA,"212,29"
1254937,20603194889,POR MORA,SERVICIOS,EJERCITO PERUANO,9/7/2020,"POR FALTA DE EPP LOS DÍAS 8,9 Y 10 DE JUNIO DE 2020, FALTA DE EQUIPO DE FUMIGACIÓN",4944.00
1218477,20527871493,POR MORA,SERVICIOS,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR,19/8/2019,Retraso en la entrega de documentación respectiva de acuerdo al contrato suscrito y o/s176,"112,5"
1231226,20517573869,OTRA PENALIDAD,SERVICIOS,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,16/6/2020,OTRAS PENALIDADES,258.00
1268560,20515448382,OTRA PENALIDAD,SERVICIOS,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,22/1/2020,OTRAS PENALIDADES,8484.00
1261026,20100148162,OTRA PENALIDAD,SERVICIOS,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,18/1/2021,OTRAS PENALIDADES,"100,54"
1261035,20556325881,POR MORA,SERVICIOS,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,28/12/2020,otras penalidades,"566,3"
1240593,20559146057,POR MORA,BIENES,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR,12/11/2019,Incumplimiento a la orden de compra Nº 288-2019,"1388,6"
1268560,20515448382,OTRA PENALIDAD,SERVICIOS,SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA,22/1/2020,OTRAS PENALIDADES,420.00
1178416,10472216363,OTRA PENALIDAD,CONSULTORIAS OBRAS,GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL HUALLAGA CENTRAL Y BAJO MAYO,30/12/2020,Otras penalidades  por la demora de entrega de los productos,"33376,54"
